"GEOID","quantScore"
"12101032801",NA
"12101032802",NA
"12101032803",NA
"12101032804",NA
"12101032901",NA
"12101032902",NA
"12101032903",NA
"12101032904",NA
"12101033005",NA
"12101033006",NA
"12101033007",NA
"12101033008",NA
"12101033009",NA
"12101033010",NA
"12101033011",NA
"12101033012",NA
"12101033013",NA
"12101033014",NA
"12101033101",NA
"12101033102",NA
"12103020101",NA
"12103020105",NA
"12103020106",NA
"12103020107",NA
"12103020108",NA
"12103020201",NA
"12103020202",NA
"12103020206",NA
"12103020207",NA
"12103020208",NA
"12103020209",NA
"12103020301",NA
"12103020302",NA
"12103020400",NA
"12103020500",NA
"12103020600",NA
"12103020700",NA
"12103020800",NA
"12103021200",NA
"12103021500",NA
"12103021600",NA
"12103021800",NA
"12103021900",NA
"12103022000",NA
"12103022100",NA
"12103022200",NA
"12103022301",NA
"12103022302",NA
"12103022401",NA
"12103022402",NA
"12103022501",NA
"12103022502",NA
"12103022503",NA
"12103022601",NA
"12103022602",NA
"12103022700",NA
"12103022801",NA
"12103022802",NA
"12103022901",NA
"12103022902",NA
"12103023000",NA
"12103023100",NA
"12103023200",NA
"12103023300",NA
"12103023400",NA
"12103023500",NA
"12103023600",NA
"12103023700",NA
"12103023800",NA
"12103023900",NA
"12103024001",NA
"12103024002",NA
"12103024004",NA
"12103024005",NA
"12103024100",NA
"12103024200",NA
"12103024301",NA
"12103024302",NA
"12103024403",NA
"12103024406",NA
"12103024408",NA
"12103024409",NA
"12103024410",NA
"12103024411",NA
"12103024412",NA
"12103024413",NA
"12103024505",NA
"12103024507",NA
"12103024508",NA
"12103024509",NA
"12103024510",NA
"12103024511",NA
"12103024512",NA
"12103024513",NA
"12103024514",NA
"12103024601",NA
"12103024602",NA
"12103024701",NA
"12103024702",NA
"12103024703",NA
"12103024801",NA
"12103024803",NA
"12103024804",NA
"12103024805",NA
"12103024901",NA
"12103024902",NA
"12103024904",NA
"12103024905",NA
"12103024906",NA
"12103025004",NA
"12103025007",NA
"12103025009",NA
"12103025010",NA
"12103025011",NA
"12103025012",NA
"12103025013",NA
"12103025014",NA
"12103025015",NA
"12103025016",NA
"12103025017",NA
"12103025018",NA
"12103025019",NA
"12103025106",NA
"12103025107",NA
"12103025108",NA
"12103025109",NA
"12103025110",NA
"12103025111",NA
"12103025112",NA
"12103025113",NA
"12103025114",NA
"12103025115",NA
"12103025116",NA
"12103025119",NA
"12103025120",NA
"12103025121",NA
"12103025122",NA
"12103025123",NA
"12103025203",NA
"12103025204",NA
"12103025205",NA
"12103025207",NA
"12103025208",NA
"12103025209",NA
"12103025303",NA
"12103025304",NA
"12103025305",NA
"12103025306",NA
"12103025307",NA
"12103025308",NA
"12103025401",NA
"12103025405",NA
"12103025407",NA
"12103025408",NA
"12103025411",NA
"12103025412",NA
"12103025413",NA
"12103025414",NA
"12103025415",NA
"12103025416",NA
"12103025417",NA
"12103025501",NA
"12103025503",NA
"12103025505",NA
"12103025506",NA
"12103025602",NA
"12103025603",NA
"12103025604",NA
"12103025700",NA
"12103025800",NA
"12103025900",NA
"12103026001",NA
"12103026002",NA
"12103026101",NA
"12103026102",NA
"12103026200",NA
"12103026300",NA
"12103026400",NA
"12103026500",NA
"12103026601",NA
"12103026602",NA
"12103026701",NA
"12103026702",NA
"12103026703",NA
"12103026804",NA
"12103026809",NA
"12103026811",NA
"12103026812",NA
"12103026813",NA
"12103026814",NA
"12103026815",NA
"12103026816",NA
"12103026817",NA
"12103026818",NA
"12103026819",NA
"12103026820",NA
"12103026821",NA
"12103026904",NA
"12103026907",NA
"12103026908",NA
"12103026909",NA
"12103026910",NA
"12103026911",NA
"12103026912",NA
"12103026913",NA
"12103027000",NA
"12103027101",NA
"12103027105",NA
"12103027106",NA
"12103027202",NA
"12103027204",NA
"12103027205",NA
"12103027206",NA
"12103027207",NA
"12103027208",NA
"12103027209",NA
"12103027210",NA
"12103027308",NA
"12103027309",NA
"12103027310",NA
"12103027314",NA
"12103027315",NA
"12103027316",NA
"12103027317",NA
"12103027318",NA
"12103027319",NA
"12103027320",NA
"12103027321",NA
"12103027322",NA
"12103027323",NA
"12103027324",NA
"12103027325",NA
"12103027326",NA
"12103027327",NA
"12103027401",NA
"12103027402",NA
"12103027403",NA
"12103027501",NA
"12103027502",NA
"12103027603",NA
"12103027604",NA
"12103027605",NA
"12103027606",NA
"12103027701",NA
"12103027703",NA
"12103027704",NA
"12103027801",NA
"12103027802",NA
"12103027901",NA
"12103027903",NA
"12103027904",NA
"12103028002",NA
"12103028003",NA
"12103028004",NA
"12103028102",NA
"12103028103",NA
"12103028104",NA
"12103028200",NA
"12103028300",NA
"12103028401",NA
"12103028402",NA
"12103028500",NA
"12103028600",NA
"12103028700",NA
