"GEOID","quantScore"
"6073016301",NA
"6073016302",NA
"6073016401",NA
"6073016402",NA
"6073016502",NA
"6073016503",NA
"6073016504",NA
"6073016605",NA
"6073016606",NA
"6073016607",NA
"6073016608",NA
"6073016609",NA
"6073016610",NA
"6073016612",NA
"6073016613",NA
"6073016614",NA
"6073016615",NA
"6073016616",NA
"6073016617",NA
"6073016701",NA
"6073016702",NA
"6073016802",NA
"6073016804",NA
"6073016806",NA
"6073016807",NA
"6073016809",NA
"6073016810",NA
"6073016811",NA
"6073016901",NA
"6073016902",NA
"6073017006",NA
"6073017009",NA
"6073017010",NA
"6073017014",NA
"6073017015",NA
"6073017018",NA
"6073017019",NA
"6073017020",NA
"6073017021",NA
"6073017022",NA
"6073017029",NA
"6073017030",NA
"6073017031",NA
"6073017032",NA
"6073017033",NA
"6073017034",NA
"6073017035",NA
"6073017036",NA
"6073017037",NA
"6073017039",NA
"6073017040",NA
"6073017041",NA
"6073017042",NA
"6073017043",NA
"6073017044",NA
"6073017045",NA
"6073017046",NA
"6073017047",NA
"6073017048",NA
"6073017049",NA
"6073017050",NA
"6073017051",NA
"6073017052",NA
"6073017053",NA
"6073017054",NA
"6073017055",NA
"6073017056",NA
"6073017104",NA
"6073017106",NA
"6073017107",NA
"6073017108",NA
"6073017109",NA
"6073017110",NA
"6073017200",NA
"6073017303",NA
"6073017304",NA
"6073017305",NA
"6073017306",NA
"6073017401",NA
"6073017403",NA
"6073017404",NA
"6073017501",NA
"6073017502",NA
"6073017601",NA
"6073017603",NA
"6073017604",NA
"6073017701",NA
"6073017702",NA
"6073017801",NA
"6073017808",NA
"6073017809",NA
"6073017810",NA
"6073017811",NA
"6073017813",NA
"6073017900",NA
"6073018000",NA
"6073018100",NA
"6073018200",NA
"6073018300",NA
"6073018400",NA
"6073018504",NA
"6073018507",NA
"6073018509",NA
"6073018510",NA
"6073018511",NA
"6073018512",NA
"6073018513",NA
"6073018514",NA
"6073018515",NA
"6073018516",NA
"6073018517",NA
"6073018518",NA
"6073018519",NA
"6073018601",NA
"6073018603",NA
"6073018608",NA
"6073018609",NA
"6073018610",NA
"6073018611",NA
"6073018612",NA
"6073018613",NA
"6073018614",NA
"6073018700",NA
"6073018801",NA
"6073018802",NA
"6073018803",NA
"6073018903",NA
"6073018904",NA
"6073018905",NA
"6073018906",NA
"6073019001",NA
"6073019002",NA
"6073019101",NA
"6073019103",NA
"6073019105",NA
"6073019106",NA
"6073019107",NA
"6073019203",NA
"6073019205",NA
"6073019206",NA
"6073019207",NA
"6073019208",NA
"6073019301",NA
"6073019302",NA
"6073019303",NA
"6073019403",NA
"6073019404",NA
"6073019405",NA
"6073019406",NA
"6073019501",NA
"6073019502",NA
"6073019503",NA
"6073019601",NA
"6073019602",NA
"6073019701",NA
"6073019702",NA
"6073019803",NA
"6073019804",NA
"6073019805",NA
"6073019806",NA
"6073019808",NA
"6073019809",NA
"6073019902",NA
"6073019903",NA
"6073019904",NA
"6073019905",NA
"6073020013",NA
"6073020014",NA
"6073020015",NA
"6073020016",NA
"6073020017",NA
"6073020018",NA
"6073020019",NA
"6073020020",NA
"6073020021",NA
"6073020022",NA
"6073020023",NA
"6073020024",NA
"6073020025",NA
"6073020026",NA
"6073020027",NA
"6073020028",NA
"6073020029",NA
"6073020103",NA
"6073020105",NA
"6073020106",NA
"6073020107",NA
"6073020108",NA
"6073020109",NA
"6073020202",NA
"6073020206",NA
"6073020207",NA
"6073020208",NA
"6073020209",NA
"6073020210",NA
"6073020211",NA
"6073020213",NA
"6073020214",NA
"6073020304",NA
"6073020305",NA
"6073020306",NA
"6073020307",NA
"6073020308",NA
"6073020309",NA
"6073020401",NA
"6073020403",NA
"6073020404",NA
"6073020405",NA
"6073020500",NA
"6073020601",NA
"6073020602",NA
"6073020705",NA
"6073020706",NA
"6073020707",NA
"6073020708",NA
"6073020709",NA
"6073020710",NA
"6073020801",NA
"6073020805",NA
"6073020806",NA
"6073020807",NA
"6073020809",NA
"6073020810",NA
"6073020811",NA
"6073020902",NA
"6073020903",NA
"6073020904",NA
"6073021000",NA
"6073021100",NA
"6073021202",NA
"6073021204",NA
"6073021205",NA
"6073021206",NA
"6073021302",NA
"6073021303",NA
"6073021304",NA
"6073021400",NA
"6073021500",NA
"6073021600",NA
"6073021800",NA
"6073021900",NA
"6073022000",NA
"6073022100",NA
